image_name,person_simulated,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,cluster_id,identity_assigned
A_00.jpg,A,-0.2015698589996199,-0.0456286418668869,-0.010586788793509,-0.1462087402488388,-0.0369409702268264,-0.0190587952768582,-0.0933388764902079,-0.0090680601268739,-0.0388334236254393,-0.0483635298347699,0.1251923373769527,0.0595384789658422,0.0753619178832441,-0.0167028394945647,-0.1236931928346987,-0.1066947655396176,-0.0567648275573008,0.1869068621055254,0.0639713195525545,-0.0489185992929087,-0.2340956835921356,0.0437387793229104,-0.1131645708474514,0.037378122502375,0.1310043023595984,0.0399275764321446,0.0208276690142057,0.0463840850950762,-0.0370009098278772,-0.0735435626639139,-0.0245019405016316,-0.1034156760040521,-0.1215047085030121,-0.0196958239524472,0.1031423651093739,0.0284798332320725,0.1389594609543809,-0.0178082227708972,-0.0388392266097631,0.0251691537107959,0.0985216760730085,-0.0311830114068973,0.0533449020598342,-0.0974574766736266,-0.0212114971903237,-0.125995711809248,-0.0401231992967921,-0.1781893087369878,0.0668502336163083,-0.0667846534909122,0.1589678464348148,0.0353071034457713,0.0567165197587915,0.0413120095532824,0.0343026115772824,0.0355868011843278,0.0949495336843609,-0.1231666283385598,-0.03549835931599,0.1042540690525311,0.1251503959590306,0.0366790963970874,0.151836126040573,0.0568887635579579,-0.1315962348640921,0.0515000705107019,0.0848007547811566,-0.0412917101598939,-0.0412182527077044,0.0200349816288949,0.0497746133474574,-0.122138087140981,0.0589364342946159,-0.0243319992962866,0.1304122075217168,0.0397274001031945,-0.0134960613861061,0.1325589023134304,-0.0525574684843227,0.1018443696124624,0.0791712341996112,0.0711865644728009,0.0295345867669027,-0.1653557412506612,-0.0239750677718877,0.1226176176251359,0.0049777273892276,-0.1304294357242224,-0.033771912036945,0.0430109930294261,0.1154458538794682,-0.0589156319334577,-0.1911499655695279,0.0634395021595856,-0.0250801589447246,-0.1325343402757544,0.0071569965005982,0.0154611169378323,-0.0383123943870357,-0.1669468529160184,-0.0130839257779898,0.0329701512633088,-0.080015742541577,-0.1052552003972205,0.007587820876973,0.0187899355282727,0.0416294563178552,0.007545592844315,0.2314675429881584,0.1383094752920603,0.0100584294444341,-0.0748232153255206,0.0359815275856105,-0.0326252015929661,-0.0093893981560223,0.1763114309970367,-0.0663062187630953,-0.0924178447441405,-0.0798731824766171,-0.0734856848265971,-0.0168279194754012,-0.013120736206211,0.0387785034692878,-0.0360110019815055,0.0305476687024669,0.0828265573689256,-0.1236370239792887,-0.0698925058493935,2,Person_C
A_01.jpg,A,-0.1635975356063656,0.0100614393940349,0.027877397926321,-0.1254251758538654,-0.2074839866880601,0.0520900197976147,-0.0282722830135501,-0.0094021489749276,0.0590605191357537,0.0659105524970887,-0.0216214971673863,-0.0017447136863963,-0.0225907285633474,0.0512882704641031,-0.1268753540611797,0.0428177121302232,-0.0437936055569233,0.1187478607928861,-0.1233188821911891,-0.0213112573848711,-0.0979503804455397,-0.0228671867283708,-0.048135272632836,-0.0124569817966682,0.1464378433778186,-0.1589113729225788,0.0475649068269384,0.1566108404740043,0.135172660863162,0.1367112489297837,0.1159621968215659,0.0788324958099753,0.005436314410298,0.0434498921147468,0.0256086446025143,0.0939478676632368,0.0370742052420679,-0.0810349816689297,-0.002975185473731,0.0070588251792607,0.0099323335109934,-0.0178902753189386,0.1183303879623295,0.0450686010216315,-0.153764446415339,-0.0642956698115603,0.0060969988468093,-0.118171576914809,0.0517652546980265,-0.081770415964895,0.20704666377496,0.054196300420553,0.1083918133673499,0.0267480617546762,0.1822247781526785,-0.1281985297625408,0.037858474132965,-0.1798992352430803,0.0041149912626702,-0.0057438669570453,0.0597118906745864,0.0828070049364176,-0.02374641494503,-0.0094295639710016,-0.1363073923830079,-0.046072824533297,0.0214217889327088,-0.1434982177225677,0.0537634030282004,-0.0112021899318597,-0.0991404084811903,0.0695931979968483,0.0861658972562786,-0.013388093865183,0.0392502287495946,0.0189607212969212,0.0870962984475972,-0.0190527593019567,-0.086998270837734,0.0398457325620257,0.1177746233457051,-0.0416649874088824,0.0914330604598,-0.0300175182746077,0.0340912507422027,0.0435741966725572,0.178070302136993,0.0335004932759624,-0.0813241098306151,0.0715852891320614,-0.0493359753928862,0.0820086024170807,-0.0882598847882231,-0.0942095326252299,0.0801726962816593,-0.2791237766422064,-0.0778086110884744,0.1530887106579979,0.0296490443765096,-0.0084543804015499,-0.100835126328547,0.0440769538270324,0.0313006800043624,-0.1784944112762378,-0.010991085622887,0.0243266188969573,-0.0055428759002669,0.0323038841664393,0.0403003971333199,0.0648994956977715,0.1100348425683528,-0.2101817258373287,-0.0710300150781752,-0.0182695701458223,-0.0454212033698535,-0.0523596732761082,-0.037205503638242,-0.0085749099370108,0.0024604810458587,-0.015305014002254,-0.0074208778526614,-0.1450136344373135,0.0311443566265984,-0.0927607468885587,0.0624120514166621,0.0563621302871051,0.0934152221602739,-0.006654842660194,2,Person_C
A_02.jpg,A,-0.2216560615888548,0.0726569433759635,-0.0660067285237656,-0.0473459909164267,-0.0183292631455957,-0.0348787178373733,-0.1285936083595502,0.0312567391526102,0.0625263370818725,-0.0382829398036822,-0.1329375746311832,-0.0256852690645622,0.1311636295702232,-0.0204447651066458,-0.1110444544220794,-0.1001402411067237,0.022544860971793,0.0550444624776839,-0.1011992139262778,0.1342408210685658,-0.2150826712523293,-0.0104883292230342,-0.0407196226853358,0.1048554555855039,0.0355174874544143,-0.1059993022611178,0.0170912501105153,0.1275712732699975,0.0968100078564323,-0.0691246740592232,-0.0239923143329315,-0.0790050487452043,-0.1108892231214587,0.1630596748986673,-0.0160104114337037,0.0174833688838023,0.0414164819247809,0.0988510886863734,-0.011895649695469,0.0808853886981533,-0.0630884064583158,-0.0561980656134527,-0.0684795158585213,-0.1890115072462724,-0.03300523089259,-0.2728106987488647,-0.1422384298060389,-0.1121655321157683,0.0343825644867247,0.0186204347365828,-0.0276105503670221,0.0076958731217561,-0.0507193691234848,0.0411845287320868,-0.0890000108742434,0.1095221141493017,-0.0851510801919011,0.083525792649288,-0.0101512319930824,0.0822142988080025,0.0910578770694354,0.0105385865610753,0.0086394252694185,0.0256311952249575,-0.0303665199259664,-0.1313096081964632,-0.0381131550411466,-0.0396106205203479,0.0198493200104985,-0.0666236165616817,-0.0565466623110624,0.0264842549271762,-0.0692014214888205,0.0556563362621599,0.0338227508660449,-0.0069959406179011,0.129510306334661,0.0185269644597345,0.0452349056640183,0.0853047915960075,0.0384812818575498,0.0671991345271677,0.0945703653622657,-0.0445282483754127,0.1902679705560658,0.1569461642741191,0.1095343795485513,-0.0827446893006765,-0.0612496517384853,0.0314937187679801,-0.128899595017516,-0.0349324999166284,-0.1805200161478112,-0.0239953411602959,-0.0519768342474664,-0.1038765536621322,-0.0612233553993459,0.068645514227587,0.0801213534322058,-0.2104401976663908,-0.064555766388311,0.0080377883145854,-0.1541397633076068,-0.0470088889410076,-0.0030914084449504,0.0797046777634815,0.0191341106124067,0.0083236946146451,0.0912125255417312,-0.0244775665167111,0.003445264533211,-0.1151751329672461,-0.0768712977403674,0.0528021914066869,-0.0312910182890032,0.0192158092894438,-0.1894925300392207,-0.0109503191434069,0.0050544488537164,-0.0124708104442977,0.1079630006614482,0.0144527152639839,0.039997941449258,0.0690239460697365,0.1364216518512753,0.0692021049593602,-0.0184263679886395,0.0852686305682128,2,Person_C
A_03.jpg,A,-0.1072090668551642,-0.025318389251675,0.0572309258735855,-0.1736875109699874,-0.1636835010699572,0.0227551807989746,-0.0743885945218837,-0.0953431993517872,-0.0109810872570852,0.0582450671063258,-0.1291535151194794,-0.2283372559413286,0.0178195751277254,0.0058428649771365,-0.150809703348715,-0.1452951055398937,-0.0764986094924967,0.0759271674555669,0.0343323914594553,0.0039368569040954,-0.1096187826898804,-0.0399389735296747,-0.0627175604468751,0.0042998982919137,0.0933300751299204,-0.0493666773944872,0.071376420430877,0.081697773380247,0.0358623943265587,-0.077336231212425,-0.010984886532372,-0.045782465875277,0.1394893059452181,-0.1094698242998472,0.1153778822689706,0.0510725724857656,0.0027221632278862,0.0976110122517274,0.0539408786994091,-0.0322186262556638,0.1786462057829924,0.076563602161472,-0.085911515419264,-0.1901133311325509,0.0507109176053821,-0.1292087494324326,0.028293130164077,-0.1368948569984448,0.0047009035404235,0.0013589039785895,0.135708056988602,0.0312181279678899,0.0218198793699527,0.1084841958268063,0.096402368241111,0.0091026781451717,0.1764525733235474,-0.2297621902947147,-0.1436484505583313,-0.174817620834138,0.0172829488097955,-0.1604728450680878,-0.0117546234363589,0.1722209643483905,-0.0065505802265,-0.0672949756292988,-0.0036565647307298,-0.0544944039767668,0.1102458939476268,-0.00869271989144,0.0221688484413287,0.0693770384247283,-0.05499463269537,0.0302414936548405,0.1250046356828867,-0.041883210200309,0.1454501028461042,0.0492154243752047,0.0192635481529408,0.0640503413203434,0.1215818571839246,-0.0137516040815926,-0.0370785399334122,-0.0923649696827173,-0.020392287286899,0.0107362417894123,0.1031511825282201,0.0429676042409999,0.034055133432729,-0.0304758995916629,-0.0283594963225063,0.1007801932577034,-0.1095268540725185,0.0267576312773438,-0.0933851303721663,-0.0068139448032255,-0.0508377336652614,-0.057113708818043,0.0339780560870409,-0.0251418042819674,-0.1421792369197596,0.105980875972574,0.0784180832483728,-0.113048687844324,-0.0116812811068385,0.013126748215723,0.0126676104954498,-0.1042126913355131,-0.009564116250723,-0.0305911594680556,0.0034797338789946,-0.0778441413630824,-0.0883646010806937,-0.0567645117237772,-0.1048869285634384,0.0852256112311237,-0.0880051642517239,-0.1029928265789709,0.0569827677961513,-0.0539454732775189,-0.0038474108685477,0.0183282709409633,0.0251751135769082,0.0835452552470654,0.0959688749779657,0.1487402653764422,-0.0549750557517316,-0.0277609450730412,2,Person_C
A_04.jpg,A,-0.045858081175685,0.0110329070734669,-0.0430632363485257,-0.0186933904831343,-0.202719642079634,0.1049181777222078,0.113607927591768,-0.0344656390508911,-0.0753193848141365,-0.0841179137238122,0.0365693202407904,-0.0508171273121457,0.126948279249106,0.0134810509869823,0.0038052416635079,-0.074952278337659,-0.0269810069659261,0.2165416310377896,-0.0140229508289426,0.1204841793270422,-0.1310144673670427,0.1117238330917986,-0.1939970341656771,0.1128116898861102,0.0456025423432397,0.0500978306039888,0.1919140026650247,-0.0125698722963591,-0.0044441701118959,-0.0198403284580552,-0.1235532857180093,-0.1119853120779135,0.079617872358657,-0.0655413774725573,0.0442833575586,0.0250045910051105,-0.0163968566362352,7.915910990568951e-05,-0.0791493097708014,-0.0804517148718963,-0.0249095118967687,0.042601872199055,0.0931157691006517,-0.0731664621932692,-0.0260787815784903,-0.2019883784332066,-0.069310207375135,-0.107626121933846,0.0503776514885379,-0.0833311567381065,0.1047350751455215,0.0474160744663161,0.0449648434479858,-0.0199068735388271,0.0502795531143029,0.0073337449431442,0.0349302159930981,-0.0522683133994296,-0.1269303977461402,-0.1180963071562359,-0.0293763200496052,0.0430294229240388,-0.1785799712960508,0.1575116380437561,-0.0765659620350696,0.0361860584225862,0.0034784803683928,-0.0811096570460325,0.0524414982755488,-0.1148731708965961,0.0421249262733147,-0.0463845446044675,0.1095323524824614,0.0910078875543422,-0.0124309550879037,-0.0529789729438245,0.0229458257528653,0.0642697780680251,-0.0870738398507679,0.0105962324330361,0.0715906079288989,-0.0561524121613484,0.0097677329394292,-0.0147768788506579,-0.0104071392506128,-0.027025192390631,0.2074555553078754,-0.0397360985027163,0.0087512153550653,0.0929298720095486,-0.0357811694527766,-0.0653958693886353,-0.2509635049830576,0.0670629254416331,0.0512347075013642,-0.1854945210543638,0.114877450483997,-0.0696227919916348,0.0764905607784089,-0.1663723841105071,-0.0762343927102687,-0.0057396172585421,-0.048678046814232,0.0060647422073939,0.0895555441873144,-0.0328861166165227,-0.0165343669934939,-0.1140929675321697,0.13485704708622,0.0414426130672831,0.054995613508915,-0.1167746760165551,0.0479175323527828,-0.0264349854027914,-0.1159103237686989,-0.0801271741207026,-0.0940860262256641,-0.0026292002346321,0.003280112922814,1.2776188933181762e-05,0.0948916741118053,0.1550294072121217,0.1358954837400263,-0.0975985028448939,0.0470228165242001,0.0057350136317794,-0.0164420896846422,0.0292152113374067,2,Person_C
A_05.jpg,A,-0.1287894518805688,-0.0419352684820383,-0.1596110978976264,-0.0963987640274841,-0.083946757125669,0.0301225750093916,0.0535616809817218,-0.0027517055960839,-0.0138919765032021,-0.0349104928417386,-0.119522352764838,0.0723246878129239,-0.0775351994149748,0.154323298604186,-0.1401361751213294,-0.06120775720511,-0.0757936967619929,0.1808870714387972,0.0353943959513189,0.1124746291369126,0.0472957225833032,-0.0833006263712662,-4.0188798111437415e-05,0.1024101970242451,0.0568556726477353,-0.0136429230082056,0.0960112311161122,-0.1425076637552419,0.0206970353527527,-0.0051908668705035,-0.052779170402888,-0.0932357175846517,-0.0675560246566898,0.0332623890538432,0.0508250432654091,0.0304088664510886,0.0119015956972803,-0.0013639586213403,-0.0603116228027344,0.0248456639095024,0.0347222404620967,0.1203122743278313,-0.0938712656817799,-0.1305911611152177,0.2266202840626565,-0.1761986322186125,-0.1149838560627967,-0.1813127146807524,0.0240154733196431,-0.0316639174016685,0.1432344986852832,-0.1017110406916224,-0.018779040772602,0.1013338479755681,0.0535160913984812,-0.1478023750433311,-0.0010436876426326,-0.1231083189486147,-0.0054702156110783,0.0281653844607363,-0.0325879615786583,-0.0807012534532763,-0.0648258695537591,0.0581748153028346,-0.250654180807993,-0.0743020692968873,0.012453011711843,-0.0558490583748295,0.0483149385752239,-0.0595070382526254,0.0292281126075529,0.0754723060313754,0.0127254205476747,-0.011155504429727,0.0112347244362486,0.0063492925035656,0.0715342789306107,0.1899741656377035,-0.0524632739720382,0.0693947690128375,0.0664410555624344,-0.0369528759913789,0.0482798124500677,-0.0939978200863925,0.1846429134770799,-0.1357431487303774,0.2406173509759001,-0.0523499416601457,0.0014738930746276,-0.0310931761845176,-0.0813585539690533,-0.0535623969352551,-0.0643402375045891,0.101709041039863,-0.0686578791859901,-0.0664738773577374,-0.0380250908992202,-0.034218431616031,-0.0030645585881159,-0.0151323524880047,-0.0418157717583119,0.1513209849235419,0.0313740957039411,-0.0929208561049309,0.0465780334197334,-0.0544396458044235,-0.0472411842170332,-0.0065461724648934,0.1182903230369703,-0.0043714218031902,-0.1062806581558448,0.0417135499620643,-0.1412545516667255,-0.0506028571853323,-0.1074440962954142,-0.0185506169655271,-0.0382533845049873,0.1172360545122356,0.0425712006950154,-0.0092226415539715,0.0591253702034961,0.0142717759701846,0.1054501181802817,0.0300635948602549,-0.0133073012670236,0.0063244406456776,0.0887964882854518,-0.1345717409833497,2,Person_C
A_06.jpg,A,-0.0733197936903302,0.0794667654427712,0.0220921279859375,-0.1235193009741527,-0.0466043593020258,0.1104079866613275,-0.0530713580436073,-0.0229464489145278,0.0732509899817525,-0.0213558913230674,-0.0641136799619193,0.0717704514521427,0.0487029353584275,-0.0417677658915383,-0.1236135806632635,0.0089444792499946,-0.1392714688668831,0.1306822975361201,-0.0636605131601954,0.0383084158707429,0.0217111400566694,0.0298303919206037,-0.0743320862236909,-0.0410146765635843,0.0963380784249114,0.0083651983872694,0.1013060835095404,0.0677772803478271,-0.0671270151131306,0.0275851367302783,0.0857459076468301,0.121493167852848,0.092639730152722,0.0255125957700794,0.0288996077357411,-0.0083693173501492,0.1696825300753166,-0.0395074748380533,-0.085886045409486,-0.0942072899172115,-0.0426969579441319,-0.0089136177102519,0.0518445614160242,-0.2041738470872947,0.0117728256311971,-0.1089807682804518,-0.0976915592226933,-0.1029265207212774,0.0803251691413461,0.0365104038246903,0.1181546016793645,-0.0171034236260344,0.0226890085621332,0.0776527882515301,0.1569453522251139,-0.0028056742538389,-0.0887499102512146,-0.0529397441977048,-0.1678217696500398,-0.0736076392212232,0.0529544020935953,0.1119116910203828,0.0532631015246154,0.1473774167483383,0.0705741573624496,0.0347108542687202,0.1559084858399162,-0.0339155048192248,0.1071763110434637,0.0002708442119805,-0.0293855040118851,-0.0690764346626371,0.151826225550783,0.1641529752173275,0.0703374100879732,-0.1656799578918542,0.0098007168480983,0.067732048956903,0.1061427173941932,0.0700705873587656,0.1011106345184091,0.1130989981752486,0.0027736157893211,-0.0724154419186738,0.0379965016652029,0.1715908757821493,0.1186918262709288,0.0276706293438957,-0.0321467765184415,0.0286899040751253,-0.0854719619875064,-0.0302530465668747,-0.0988928204336592,0.0830177423259605,-0.186430969465513,0.0201759200982874,-0.1111328225126342,0.0242395669903548,-0.0024850391738817,-0.0765584222049114,-0.1007276286219952,0.1481430663289137,0.0404287926862026,-0.0158919721913559,0.0282319516683922,-0.0175114448831077,-0.0106157026099773,-0.1680933429890033,0.0294020625166957,0.0907883506205597,0.095462190855876,-0.1546479217504806,-0.134072716947129,-0.0390197805133565,-0.0354192553514056,-0.1091861260501178,0.0185770481579942,-0.054928283316896,0.0073954013405601,0.0138362978942555,0.1428134036826507,0.1281192971469153,0.104902422481717,0.0944842817116878,0.1956784532431856,-0.0133558071016374,0.0076623404195924,0.0414989686555353,2,Person_C
A_07.jpg,A,-0.0579635335909593,0.0058529903543155,-0.0465658926241219,-0.1589345567859981,-0.125393825976672,0.0576951344236407,-0.0793248156841529,0.0690263784411962,0.0804724231616762,0.0319363264465708,-0.0566416219625442,-0.022886882885731,0.0922973320768986,-0.0688040648826742,-0.0603446925965157,-0.036323113007554,-0.0610961568522865,0.1685443568831016,0.0297938950857327,-0.0521626527036814,-0.2085983081199762,0.0204219243680319,-0.0329844246541877,-0.0206819175354019,-0.0821763066675182,-0.009484831484621,0.079481102692319,-0.0079098106376768,0.1497823391352801,-0.0005504979300857,-0.1125533329021579,0.1113108426976519,-0.1174834315143478,-0.010210715744451,0.0183491904081532,-0.035984105544048,0.1736531581430272,-0.0100542625571917,0.0848427713968097,-0.0060277907080716,-0.1282757929992496,-0.0271784392845483,0.093437141624223,-0.1844044042158698,-0.0925456373843989,-0.0121656717461082,0.0236425385688716,-0.2355644989777363,-0.0294545149772242,0.087177808340377,0.0565678721757096,0.0038271463418017,-0.0247139210041797,0.0039727807921601,0.0566328926416644,-0.0420245398419057,-0.0734398223594005,0.0591622251463415,0.0115113428971605,0.0187705556802388,0.014956171457226,0.2674925752005201,0.0554875069495419,0.1299891468801575,-0.0457304410849025,0.0274259620387147,0.1451835497771394,-0.0170511184443955,-0.0025034460092222,-0.1111997473198521,0.0039647099390047,0.0437114097780596,-0.1266203877084898,0.0042390453407535,0.0732288465336278,-5.825159666121757e-05,-0.0455878677491895,0.1441586254022234,0.0080156635570044,0.073730903992372,0.0794989318947132,0.0037428718824126,-0.0096743981811293,0.0643336340594543,0.1330227280138518,0.2307078160390828,0.199521230984783,-0.0329973129086499,0.0324792450964376,0.0994967969774269,0.0951776384134431,0.003538393380007,-0.2023522630893412,-0.043735643457798,-0.1041680466639662,-0.098022106030179,-0.010969175124006,-0.100430745042972,-0.0662777784126932,-0.0637219998096479,0.0067380996147573,0.043800525443123,-0.0136349923618589,0.0262348198099957,-0.0127657873443742,-0.0655857119446878,0.0968597554850975,-0.0346876868586511,0.0530142916606409,-0.0960268931196,0.0527273599669049,-0.115253533135656,0.0080822452143247,-0.1013539533931192,-0.0918857070134351,0.0998270673414698,-0.1120903468630059,-0.0880590708869397,0.0879963459318138,-0.0237174996455022,-0.036282972833953,-0.1056453605368512,0.1416261237505578,-0.0457749879814345,-0.0374686072165279,-0.0815946256864347,-0.0734239883713588,0.0864423338837889,2,Person_C
A_08.jpg,A,-0.162124832187038,-0.1686093055826946,-0.1637390602900984,-0.0796805819933772,-0.1198062155522314,-0.0003621731323985,-0.0990067123382243,0.0212493314115821,-0.0420836038148067,0.0154571200351028,-0.0148892166892286,-0.0292296303921722,0.1000014045998266,-0.0471823191100775,-0.1521510656736669,0.0769653467945529,0.0626422445691335,0.2717936882907068,-0.0525282937048848,0.0718036089637431,-0.1263194229444162,0.05088837151349,-0.0544744072476418,-0.1170418476887388,0.136501646073572,-0.0620358395954912,-0.0054115343007406,0.0052042433164953,-0.0674625430329807,-0.0725687897745386,-0.0138787045235771,0.0790797218941101,0.0535016282782018,0.0634907489705334,0.1090123613145855,0.0076335293624179,0.0043465100949265,0.1171552805656595,-0.1226892281463964,-0.0055807849018132,0.0620691763433794,0.0226416437346668,0.2394135374638821,-0.0784653995003547,0.2094696859650014,-0.0341544291666205,0.0601486518281548,-0.1965048501213164,-0.0030994161774563,0.0259563260353171,0.064546525900239,-0.1450835139392032,0.1140342732925308,-0.0433905890605231,0.0493985471230447,-0.0156853063067714,-0.0798314256095131,-0.0690539710675995,0.0811678404051785,-0.0957913214571554,-0.0140815441736609,-0.055079721900605,0.0555863627327525,0.025249876336897,-0.0997934824095172,-0.1446193075751904,0.0648561551480693,-0.0342639675239429,0.0983495087147682,-0.0257584156467107,-0.0709822107985109,-0.0631238743843312,0.040055690100845,-0.0234855274718737,0.2251793594187938,-0.1314143234827537,0.0473630798288347,0.0426596108190436,0.0406634927330593,0.1192212521486697,0.0826796181532651,0.0174868219754487,-0.0158260585517958,-0.0042956532222808,0.0811916545720701,-0.0127699121618698,0.0875582282406758,-0.0222198073746014,0.0531898059942833,0.0734504349220004,-0.0291813478789053,0.0202649033155113,-0.1570731240813542,0.069084413645341,-0.1697194496021259,-0.1171761253779297,-0.0926018811307628,-0.0524483480248947,0.1326714613325114,-0.0695882683740308,-0.0259281141522823,-0.0008056015930635,-0.065129318444793,-0.1131346565138394,0.0690815670310825,-0.0440995645498807,0.0205597385265775,-0.1444111937014751,0.0937934406503133,0.0490642149938345,0.0044509243059654,0.0037877977732409,-0.1032286345323819,0.0329428478272172,0.0386451428310566,0.0311398771933824,-0.1383841185948995,0.085233112189749,0.0450263005719024,0.0628020123099344,0.0671536772619239,-0.0111766357925004,0.0457409309496568,0.044496813962335,-0.0094192760921378,0.0639347793035888,-0.0446104549330299,-0.0405400636837507,2,Person_C
A_09.jpg,A,-0.1953169925785147,0.0122570078147722,-0.0735394695440361,-0.0118939770346702,-0.0762903391170958,-0.0531053689836471,-0.0476528282658542,-0.0785262712705167,0.0968172947860692,-0.0080730509768377,-0.0534427135695113,0.0861139209556788,0.019403646215205,0.1431620260315843,-0.0551766954799341,0.0667440310055742,-0.0566308035778641,0.1399614165896967,0.0688175759097406,0.0420657515857061,0.0625036132868792,-0.0554822703691183,0.0200031364429801,0.026708115481056,0.1482352657803795,-0.1053223582338284,0.0555091708266445,0.0633346198621178,-0.0554606513574056,-0.0573840038738968,0.0485589665590662,0.0442951615511724,0.1290495533880041,0.0590758572744969,0.0118864537622353,-0.1234096608358325,-0.0092122789541372,-0.0058517258027901,0.0406972302242193,0.0824109652682074,0.0689686306113536,0.1132777039015306,0.1194226287476894,-0.1815191131983885,0.0637333339463621,-0.2192192963311386,0.0900420882910099,-0.1603940950009088,-0.0209897635523479,-0.1508144634048706,0.0726019985555595,0.0493043498387542,0.1146778453310438,-0.0515296118438273,0.0936134539922718,0.0480281014558001,0.002713748039625,-0.0272165840466045,-0.0376261053388863,-0.0018572996977516,-0.0588922820784786,-0.0058320687562846,0.046715492155744,-0.0227631565515114,0.0205605489468483,-0.0171819918050585,0.1088035811518628,-0.0602559541742657,0.1306877977339006,-0.0761620382837777,-0.0075282070725148,-0.2066131654641683,0.0964158401580293,0.0482207419619103,0.1300371103480805,-0.0651576957365788,0.0732339496225219,0.0652131265092852,-0.0124546496012801,-0.0432595008043095,0.1638519931038618,-0.0655501807046723,-0.1693608366198492,-0.106078206590246,0.0685752041326476,0.0191579380917971,0.2039605040032051,0.0553191301590237,0.0247387929722341,0.1906501368354357,-0.0045468021544324,0.0471624869943129,-0.1541140670578456,-0.0593402349449985,0.0251355053406818,-0.1719629317587795,0.0248784999782371,-0.1260859011823527,0.0507305618042182,-0.1427926781836175,-0.105350517364125,0.0675745283902905,0.0157319033588866,-0.0363379784111585,0.0802355697387423,0.0004591058758516,0.1257254245509105,0.0290503921097655,0.0908613074927004,-0.0011378147798677,-0.0877105930147695,0.0555061827758015,0.0449793402382845,-0.0199789162113959,0.1034273524661777,0.0127885250041204,-0.1457185206795307,0.0886552701890104,0.1067186180647826,-0.0210894033432588,0.0376436396011633,0.1115718665355937,0.019895887566501,-0.0735409891679269,0.0634911937203198,0.0877263140349847,-0.0450947119178693,0.1076187221258439,2,Person_C
