image_name,emotion,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063
happy_000.jpg,happy,-0.22361833259314334,-0.008028157987095852,-0.016707859341775117,-0.09296053198677363,-0.02401593098160528,0.14464279743775824,-0.03908647826138,0.08229325221536768,-0.07249495746819982,0.0149270102121276,-0.051068544283588674,0.20180266412367945,0.009400014865495143,0.11765357504776965,-0.15835118512175286,-0.1762692729975544,0.010279474331463336,0.2598013319041979,-0.07560293096439168,-0.19659567899273714,-0.22472721358093495,0.11627477890193082,-0.011552266039036616,0.0955190967389429,0.19142579182163766,-0.050476588460247655,0.07494674920184637,0.196150314155434,-0.062327352999737025,0.12789094230332065,0.05083087047548097,-0.11031118701027144,0.03827044478540707,0.0676237170966672,0.04628044163867872,-0.07975911030596657,-0.10886644789647382,-0.0961195436781358,-0.11939044317875383,-0.16135272966848874,0.15976501621171818,0.053047784294737534,-0.10789908656964017,-0.09750383439570764,0.08075068168996494,-0.1511436297539309,0.0434689830800098,-0.0850769995465301,0.17296977120790427,0.04575968347096553,0.24237703204499797,0.0945601069186188,0.11466410761752381,-0.0004702190733511673,0.16313213845848573,0.03357775076849436,-0.24506606862394692,-0.19327418563219348,-0.22713887612035488,-0.08023610343912019,0.10879782146340439,0.012719160633739677,-0.08040675531015203,0.1019980520677526
happy_001.jpg,happy,-0.13585507409744002,-0.04064337648449186,-0.11015754297315578,-0.08578976659411862,-0.09321738792902654,0.04937020016966826,0.009968390497615862,0.17057481981828979,0.1237184753649994,0.11058158166956011,-0.07308401738988034,0.19667317275780197,0.03364000317097771,0.06511858287781275,-0.3258968699552538,-0.08856575809640684,-0.023512004872099233,0.0900311175305114,-0.07895913372035027,0.020389550709389796,0.044705854763354334,-0.06981997581270646,-0.17822469850134492,0.048739351349398705,0.022751610951199538,0.049383747853547294,-0.05026023443877027,0.0696438771019616,-0.040181663284027266,0.001408233187140452,0.07641368715237898,-0.037082442918586665,0.1532011629263063,0.15445076365804156,0.03825288524660055,0.02011555609909161,-0.04166746321726656,0.1948385691477457,0.11723442845736122,0.013671536132257312,0.1751710315704377,0.0587281071742894,0.03545536183703637,-0.02256449485030368,-0.13124679418279012,-0.2084894277443816,-0.008466014934349597,-0.33782786454587654,0.14890131027585427,0.018512056314644514,0.10619546432097259,0.00011207194875188961,-0.020284112409239004,0.03535543122393231,0.06153315882860715,0.06867235713815274,-0.08683725150338255,0.01502370268163604,-0.3080191662874999,-0.11629898493987036,0.005397447976754254,0.27575987180716954,-0.11897203166835896,0.2994045391238763
happy_002.jpg,happy,-0.10527361628666669,0.15365253248927116,-0.09899516288095302,-0.024682447659359362,-0.16092191477668602,-0.007296706185926736,-0.10149448193182799,0.020219428241531532,0.10856039793965837,0.07097838976357826,-0.11568785519973328,0.08904912748619681,0.023098723989338647,-0.1570283906046914,0.048375983448474234,0.014915444082345375,0.002761900008461657,0.28953783904629055,-0.06745808857552131,-0.004154407910434132,-0.10682713886211659,-0.07941858554541094,-0.011492002477695067,-0.06497613562827992,0.2449083357569394,-0.23575028246186108,0.11973898796779534,0.05002403894459286,0.13130016899085034,0.07986706016964502,-0.01872667255427866,0.08807301793334868,0.04674311691116493,0.24499633781507932,0.008198418387313514,-0.01600476495569898,0.11186255502928322,0.12398177996805806,-0.20376271159547402,-0.2321700958428632,0.18123396629025387,-0.018940342970931525,0.007378455405444168,-0.17262503120121825,-0.04981089751532387,-0.2834738604891877,0.07593624438168477,-0.23213802609352843,0.09955277320595504,-0.21313752239816824,0.10611944165324752,0.06694823462369871,-0.09073076017394992,0.00796583849693641,0.10458503392997984,0.06954351310598633,-0.07380082929107609,-0.165042201988713,0.05579093236342103,-0.054936046240679826,-0.1596806536981039,-0.017759436463918296,-0.025845128440357273,0.16095155901442895
happy_003.jpg,happy,-0.18061162869758196,0.04477392653203857,-0.21676614913091966,-0.12644168543353274,-0.14040908719341944,-0.02461689637721844,0.049610623281756354,-0.15621455918131588,0.07928350814179937,-0.020769465481244743,-0.07620308234219027,0.08588309159392037,0.010495459130194744,0.007328649778129453,0.03380690889109305,0.14820238605499206,-0.14640703116518333,0.18672823446097506,-0.16358061155249734,-0.04110992823146421,-0.05464688787965983,-0.02580418071715897,-0.028948749410606746,-0.08503343220381683,0.22216863360576666,-0.05877744802529386,-0.05916171470914635,-0.008424191560486962,0.25415381105854634,0.0337004143500505,0.10842233826561387,0.0003288632423835963,-0.130332222537947,0.14923415327641226,0.12030285003894263,0.052209472967041495,0.0634051178958726,0.0661825877798222,-0.02120777080179472,-0.26387382864800535,0.23755354511944235,0.14242715454051327,0.0021076276702496673,-0.15094628803527327,-0.1352320116769227,-0.16766264625844834,0.041562851611953375,-0.04932569857408696,0.10186621310142831,-0.08425009744758187,0.1200517729923344,0.01932738341416924,0.02739949293138711,0.10778894575921553,0.16584616222365814,0.024605573650909797,-0.06364521599046186,0.13541368884283114,-0.18896986649661315,0.11968394094836747,-0.12123643821674175,0.3511190728554779,-0.03445013355601063,0.11121874542169241
happy_004.jpg,happy,-0.11693684439096391,0.06076241223141937,-0.14086288411293876,0.10278125811308134,-0.17101810143467625,0.10240844242719233,0.15495916923580458,-0.06146587543833684,0.18464564774390482,0.20526935247168288,0.05293407361939849,-0.003077013570028331,0.2700137268679032,0.18244597492277354,-0.1482809254121224,-0.01696942135815212,0.06045233431396292,0.26496678400760165,-0.10121035404492959,0.06381466666613682,0.028180324843452696,0.05319703209242457,-0.317942451538385,0.2922123609890116,0.15955737769090778,-0.07913156181949396,0.04921675512713861,0.13225256504456748,-0.035515427345849004,-0.00959009547404642,0.090615578111328,0.11398032580373305,-0.042995402641926944,0.04562504761413912,0.14536411859852433,-0.01616261435457434,0.25106477374177616,0.15418998795421518,-0.14133129874470673,-0.08338658429901465,-0.043604314322034626,0.0662984532038603,0.1027033901818303,-0.1269567444890915,0.058570220176193566,-0.12088259269342831,-0.11543990157144689,0.070492025936883,0.03614487151821523,-0.009672113036402627,0.015794550874210726,0.10076515218527386,0.02012105615931704,0.04918196214305418,0.20778146883349727,-0.010237925225872416,0.05397652939512951,0.014754575689131215,0.03287069632883129,0.060871350611797145,0.17991497179184926,-0.04864192981524879,0.11678341700079971,-0.04658783820098538
happy_005.jpg,happy,0.01589229673613243,0.10944213943613985,-0.12609239584140453,-0.037259827396330374,-0.07498329432675126,0.10311097844807403,-0.07720736506660841,0.01291844818198283,0.13629902201435418,0.0006877685413001341,0.008691103552369486,0.1199077630244457,-0.033646605186330655,0.007241096580293483,-0.33302362530655605,-0.11323632691385524,-0.26575882888354435,0.23911537054501378,0.08993583395910139,0.013348227189083677,-0.16030020473954248,-0.2554745753552459,-0.04625335046783765,-0.052728225515443344,0.05744593089042191,-0.047586935366084514,-0.00872529285926591,0.09140537363908527,0.05471984121635283,-0.019069583552451197,0.08312852747742588,0.011823670734846818,-0.12868485522499995,0.1320886442958902,0.12440170156749149,0.025163928692662055,-0.0653851315484194,-0.058745918555028545,-0.06517633132704159,0.0031213094830900416,-0.11522234811072944,0.2624618263137972,0.005398355051411007,-0.0901628427646623,0.06409793772516323,0.011773212805105664,-0.07452292841530817,-0.2540995618749708,0.03382672955960226,-0.20924035348349296,0.3013384113842537,0.11391590653347762,0.048452116062163035,-0.020739022532451492,0.2594644186472713,0.12391183467869984,-0.1586492975868188,-0.00567268396452652,-0.04165103388944953,-0.09237882050951175,0.024806026907746623,-0.0034665738689910494,0.1169423213610979,0.15191064260681555
happy_006.jpg,happy,-0.27494771972012966,-0.06419955963169453,-0.012874983897775413,-0.20122042400596277,-0.042844511692333,-0.029613243656199495,-0.12831404261442272,-0.013729527645803957,-0.05715855383021198,-0.06902844283957868,0.17661574864808924,0.08120248292308756,0.10394731829575392,-0.0256865192366086,-0.1676517846214977,-0.1484392618101201,-0.07723705155438447,0.2516978155713293,0.09233674947746077,-0.07338734638559688,-0.3226455256182568,0.06292957156863642,-0.1536716270585226,0.05179675063883687,0.1773232786624782,0.05939991290280635,0.026333233830921232,0.06229321978053508,-0.0543560741434922,-0.10248152951325853,-0.03384740953537236,-0.14579088379544247,-0.17146852333324472,-0.028251091619843606,0.14201532502314915,0.04047970080178075,0.19319565698625077,-0.02614700511541721,-0.050405814506423646,0.0387549433343748,0.13630845137642728,-0.04560468645870463,0.07093053588739005,-0.12863054795047768,-0.032075236294269685,-0.16806545934851838,-0.05616029079753989,-0.24113901037164223,0.08891826171123259,-0.09064089223174523,0.2152696955683144,0.0488232124948454,0.07655384986028115,0.05591246013949338,0.04152664204649072,0.0501053820191147,0.13762653873322872,-0.1686386402816007,-0.04647073807133821,0.14627015922209258,0.17452236782356417,0.05249196400782716,0.21273731231573956,0.07416460788427234
happy_007.jpg,happy,-0.21620060654342022,0.11513359923754782,0.020645960097646302,-0.06079260262542566,-0.28804724316301056,0.10755139452008745,0.06446475104145813,-0.14981349995600063,0.12017506144793748,0.006081577928899464,0.07618982177629997,0.12536928309564582,-0.0679810422016854,0.1590772021345528,-0.16976050525849073,0.029944221423857647,-0.05239453203481389,0.24846449636220624,-0.05966691886678859,-0.0452483326844868,-0.1846745021785587,0.07815541884537201,-0.21123452795224437,-0.1513837968603752,0.050016314347433845,-0.07771915734796414,0.26590986721239723,-0.08257341984869458,-0.04364268943997029,0.036234441589305236,0.062570978636149,-0.07486057085180223,0.045100016644312506,0.06651129950871616,-0.006484806364742898,-0.08234874407450626,0.08908312172643991,-0.056160457363002333,-0.18972347922942281,-0.14177282422907556,-0.0011624118734353758,0.07455428150965752,0.07725169364679262,-0.108904668854827,0.2509881307625652,0.03586121486249669,-0.012549303384515745,-0.14560742157626042,0.2039971214049588,-0.17463918725244298,0.18325041211047252,0.20867826339382273,0.07466666171055633,-0.09121322970083438,-0.060493261141321586,-0.11632739861155447,-0.07154046545602337,-0.1554112634115528,-0.12308529835987331,-0.08195372769875618,-0.038920383770024804,0.037940174896101395,-0.1344684086485544,-0.02147576669395078
happy_008.jpg,happy,-0.2199086944330196,0.01399201776195622,0.04134969033891268,-0.17102165001811354,-0.2804867298489377,0.06977403462402608,-0.03641566183063699,-0.01430600873255461,0.07981250592723675,0.09114434487635178,-0.029467153145093808,-0.0052289496451328596,-0.033859686018783676,0.06935335052326362,-0.1708468648443262,0.06167053785208973,-0.05851812821130355,0.15402827688771742,-0.17003251297009575,-0.03518269811801649,-0.13018153782019495,-0.030361738797940456,-0.06141132451172118,-0.018274681051019148,0.19758161416929101,-0.21895857009864164,0.06332966664440777,0.21622978963338665,0.18674934857527156,0.19256746017307502,0.16318531367355077,0.10991610371576713,0.006744220590057498,0.06023659848245418,0.03260085003078501,0.13220930122178956,0.04965231044217545,-0.11486277870225882,0.0005699248786908735,0.013762770903652514,0.011523578826766424,-0.027121474072107403,0.16127545980470762,0.07261084096557853,-0.218105909199569,-0.07992150288709929,0.00878284887824376,-0.1551447809411921,0.06685588137751515,-0.11097865029392073,0.28100320908023363,0.07507207396611448,0.14835618264049213,0.035066151400166445,0.24780638785769932,-0.17955482125886213,0.05788580153334323,-0.2471316780457181,0.009642942009492632,-0.008272939174888702,0.0822092005047714,0.1171566284895492,-0.03393835370834342,-0.019778238002988665
happy_009.jpg,happy,-0.19972369155496392,-0.020452896491784753,-0.07738362033152792,-0.1866606390762632,-0.1591577108962071,0.06406744280863472,-0.13803878140339745,0.12112203400071157,0.14568000005296586,0.02488320566249911,-0.06599411329074105,0.09200998301377558,0.06488062518986638,-0.06149820206683591,-0.20623984862407077,-0.06937053011000542,-0.01725249748726242,0.09043994526696024,0.014930587820375783,0.1611587496011597,-0.10617596369534184,-0.046796065348441176,0.011385892577436768,0.08489219023153666,-0.005203881070867985,-0.04913763883421901,0.03224154669542818,0.11107531980532644,0.12532627865556892,-0.18039991702723995,0.20471626374209934,-0.24170150357378933,-0.06643700373955956,0.2433122450076456,0.08901130480511565,0.15418341934936,-0.021967852553792994,-0.048275136656388835,-0.03157873685103985,-0.21875358060907052,-0.02675797979226683,0.07889063223391855,0.008778516332409439,-0.07897430566423107,-0.0386400555831095,-0.08501314512495439,0.11560139560714262,-0.30910542319321826,0.05973126434338172,-0.1513441427954907,0.1395997098830105,-0.119888187586903,0.12543934259910722,0.03428189749911148,0.060965382577781724,-0.027945277402083243,-0.05676663720819012,-0.3259120201727599,-0.14121656119847645,-0.14981280279289036,-0.003429086769588661,-0.011538069471714173,0.1698255785380623,0.07360078515379351
