image_name,person_simulated,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
A_00.jpg,A,-0.20156985899961996,-0.04562864186688696,-0.010586788793509046,-0.1462087402488388,-0.036940970226826485,-0.019058795276858283,-0.09333887649020797,-0.00906806012687393,-0.0388334236254393,-0.048363529834769936,0.1251923373769527,0.05953847896584224,0.07536191788324417,-0.016702839494564716,-0.12369319283469876,-0.10669476553961768,-0.056764827557300813,0.18690686210552546,0.06397131955255457,-0.04891859929290872,-0.23409568359213567,0.04373877932291046,-0.11316457084745146,0.03737812250237506,0.13100430235959848,0.03992757643214461,0.02082766901420578,0.04638408509507629,-0.0370009098278772,-0.07354356266391399,-0.024501940501631674,-0.10341567600405216,-0.12150470850301218,-0.019695823952447296,0.10314236510937394,0.028479833232072514,0.13895946095438097,-0.01780822277089725,-0.0388392266097631,0.025169153710795946,0.09852167607300852,-0.031183011406897342,0.053344902059834234,-0.09745747667362663,-0.021211497190323766,-0.12599571180924807,-0.04012319929679219,-0.1781893087369878,0.06685023361630833,-0.06678465349091224,0.1589678464348148,0.035307103445771364,0.05671651975879153,0.041312009553282486,0.034302611577282406,0.03558680118432789,0.09494953368436097,-0.12316662833855987,-0.03549835931599008,0.10425406905253119,0.1251503959590306,0.036679096397087455,0.15183612604057303,0.056888763557957946,-0.13159623486409214,0.05150007051070192,0.08480075478115667,-0.04129171015989394,-0.04121825270770441,0.020034981628894923,0.049774613347457405,-0.12213808714098101,0.05893643429461592,-0.024331999296286693,0.1304122075217168,0.03972740010319455,-0.013496061386106123,0.13255890231343043,-0.05255746848432271,0.10184436961246249,0.07917123419961124,0.07118656447280095,0.02953458676690279,-0.16535574125066121,-0.02397506777188772,0.12261761762513596,0.004977727389227636,-0.1304294357242224,-0.033771912036945004,0.04301099302942618,0.11544585387946825,-0.058915631933457766,-0.19114996556952796,0.06343950215958563,-0.02508015894472466,-0.1325343402757544,0.007156996500598216,0.015461116937832349,-0.03831239438703576,-0.16694685291601846,-0.013083925777989868,0.032970151263308815,-0.08001574254157706,-0.10525520039722058,0.007587820876973007,0.018789935528272718,0.041629456317855244,0.007545592844315082,0.2314675429881584,0.1383094752920603,0.010058429444434193,-0.07482321532552066,0.035981527585610594,-0.032625201592966196,-0.009389398156022305,0.17631143099703678,-0.06630621876309539,-0.0924178447441405,-0.07987318247661718,-0.07348568482659718,-0.01682791947540126,-0.013120736206211006,0.038778503469287816,-0.03601100198150555,0.030547668702466925,0.08282655736892569,-0.12363702397928875,-0.06989250584939354
A_01.jpg,A,-0.16359753560636564,0.01006143939403492,0.02787739792632102,-0.12542517585386548,-0.20748398668806017,0.05209001979761478,-0.028272283013550115,-0.009402148974927669,0.05906051913575374,0.06591055249708874,-0.02162149716738633,-0.0017447136863963902,-0.02259072856334747,0.05128827046410317,-0.1268753540611797,0.04281771213022323,-0.043793605556923354,0.1187478607928861,-0.1233188821911891,-0.021311257384871118,-0.09795038044553973,-0.02286718672837088,-0.04813527263283606,-0.012456981796668203,0.14643784337781868,-0.1589113729225788,0.04756490682693849,0.1566108404740043,0.13517266086316204,0.13671124892978379,0.11596219682156594,0.07883249580997537,0.005436314410298088,0.043449892114746876,0.02560864460251439,0.09394786766323689,0.037074205242067906,-0.08103498166892975,-0.0029751854737310843,0.007058825179260737,0.009932333510993449,-0.017890275318938623,0.11833038796232956,0.04506860102163152,-0.15376444641533904,-0.06429566981156037,0.0060969988468093424,-0.11817157691480902,0.05176525469802654,-0.08177041596489504,0.20704666377496006,0.05419630042055307,0.10839181336734993,0.026748061754676297,0.18222477815267854,-0.12819852976254087,0.03785847413296509,-0.17989923524308035,0.004114991262670221,-0.005743866957045366,0.059711890674586425,0.08280700493641763,-0.023746414945030027,-0.009429563971001661,-0.13630739238300796,-0.04607282453329705,0.021421788932708852,-0.14349821772256774,0.0537634030282004,-0.011202189931859745,-0.09914040848119034,0.06959319799684831,0.08616589725627867,-0.013388093865183004,0.03925022874959467,0.018960721296921237,0.08709629844759721,-0.01905275930195675,-0.08699827083773402,0.039845732562025796,0.11777462334570517,-0.04166498740888247,0.09143306045980001,-0.030017518274607743,0.034091250742202706,0.0435741966725572,0.17807030213699301,0.03350049327596247,-0.0813241098306151,0.07158528913206147,-0.04933597539288628,0.0820086024170807,-0.08825988478822312,-0.09420953262522995,0.08017269628165936,-0.27912377664220644,-0.07780861108847449,0.15308871065799792,0.029649044376509667,-0.008454380401549989,-0.100835126328547,0.04407695382703241,0.031300680004362494,-0.1784944112762378,-0.010991085622887095,0.024326618896957364,-0.005542875900266938,0.03230388416643936,0.040300397133319975,0.06489949569777159,0.11003484256835282,-0.21018172583732875,-0.0710300150781752,-0.01826957014582234,-0.04542120336985357,-0.052359673276108236,-0.037205503638242064,-0.008574909937010827,0.002460481045858793,-0.01530501400225404,-0.007420877852661479,-0.14501363443731355,0.031144356626598455,-0.09276074688855873,0.062412051416662125,0.056362130287105135,0.09341522216027398,-0.0066548426601940125
A_02.jpg,A,-0.22165606158885487,0.07265694337596357,-0.06600672852376563,-0.04734599091642679,-0.018329263145595763,-0.03487871783737338,-0.1285936083595502,0.031256739152610215,0.06252633708187252,-0.038282939803682296,-0.1329375746311832,-0.025685269064562248,0.13116362957022326,-0.020444765106645807,-0.11104445442207946,-0.10014024110672373,0.022544860971793083,0.055044462477683916,-0.1011992139262778,0.1342408210685658,-0.21508267125232933,-0.010488329223034297,-0.0407196226853358,0.10485545558550391,0.03551748745441439,-0.10599930226111784,0.01709125011051532,0.12757127326999756,0.09681000785643236,-0.06912467405922323,-0.023992314332931555,-0.07900504874520431,-0.11088922312145871,0.16305967489866738,-0.01601041143370377,0.01748336888380231,0.04141648192478099,0.09885108868637349,-0.011895649695469041,0.08088538869815333,-0.06308840645831587,-0.05619806561345276,-0.06847951585852134,-0.18901150724627247,-0.03300523089259009,-0.2728106987488647,-0.14223842980603899,-0.11216553211576838,0.03438256448672472,0.01862043473658288,-0.027610550367022153,0.007695873121756159,-0.05071936912348486,0.04118452873208688,-0.08900001087424349,0.10952211414930178,-0.0851510801919011,0.083525792649288,-0.010151231993082446,0.08221429880800252,0.09105787706943547,0.010538586561075354,0.008639425269418514,0.025631195224957576,-0.030366519925966434,-0.13130960819646326,-0.03811315504114664,-0.03961062052034795,0.01984932001049857,-0.06662361656168175,-0.056546662311062416,0.02648425492717622,-0.0692014214888205,0.0556563362621599,0.033822750866044936,-0.006995940617901114,0.12951030633466104,0.018526964459734525,0.045234905664018395,0.08530479159600751,0.03848128185754983,0.06719913452716778,0.09457036536226578,-0.04452824837541272,0.1902679705560658,0.15694616427411917,0.10953437954855137,-0.08274468930067655,-0.06124965173848536,0.03149371876798014,-0.12889959501751602,-0.034932499916628425,-0.1805200161478112,-0.023995341160295933,-0.05197683424746649,-0.10387655366213225,-0.061223355399345945,0.06864551422758701,0.08012135343220585,-0.21044019766639085,-0.064555766388311,0.008037788314585499,-0.15413976330760684,-0.047008888941007625,-0.0030914084449504974,0.07970467776348154,0.01913411061240673,0.008323694614645112,0.09121252554173126,-0.02447756651671119,0.0034452645332110742,-0.11517513296724617,-0.07687129774036745,0.05280219140668692,-0.03129101828900321,0.019215809289443865,-0.18949253003922076,-0.01095031914340699,0.0050544488537164495,-0.01247081044429773,0.1079630006614482,0.014452715263983992,0.03999794144925808,0.0690239460697365,0.13642165185127533,0.06920210495936022,-0.018426367988639523,0.08526863056821285
A_03.jpg,A,-0.10720906685516429,-0.025318389251675066,0.05723092587358559,-0.17368751096998744,-0.16368350106995722,0.02275518079897466,-0.0743885945218837,-0.0953431993517872,-0.010981087257085204,0.058245067106325876,-0.1291535151194794,-0.2283372559413286,0.017819575127725435,0.005842864977136564,-0.15080970334871502,-0.14529510553989375,-0.07649860949249673,0.07592716745556694,0.034332391459455346,0.003936856904095496,-0.10961878268988047,-0.03993897352967479,-0.06271756044687514,0.004299898291913743,0.09333007512992049,-0.049366677394487246,0.07137642043087707,0.08169777338024704,0.03586239432655877,-0.07733623121242501,-0.010984886532372071,-0.045782465875277074,0.13948930594521813,-0.10946982429984724,0.1153778822689706,0.05107257248576563,0.002722163227886293,0.09761101225172748,0.053940878699409146,-0.032218626255663886,0.1786462057829924,0.076563602161472,-0.085911515419264,-0.19011333113255094,0.05071091760538215,-0.12920874943243266,0.02829313016407707,-0.13689485699844484,0.004700903540423513,0.0013589039785895964,0.135708056988602,0.03121812796788991,0.021819879369952756,0.10848419582680634,0.09640236824111104,0.00910267814517172,0.17645257332354744,-0.22976219029471473,-0.1436484505583313,-0.174817620834138,0.017282948809795577,-0.16047284506808784,-0.011754623436358996,0.17222096434839057,-0.0065505802265000135,-0.06729497562929887,-0.0036565647307298024,-0.0544944039767668,0.11024589394762681,-0.008692719891440092,0.022168848441328708,0.06937703842472831,-0.05499463269537,0.03024149365484056,0.12500463568288678,-0.041883210200309065,0.14545010284610427,0.04921542437520472,0.019263548152940825,0.06405034132034347,0.12158185718392464,-0.013751604081592629,-0.03707853993341229,-0.09236496968271735,-0.020392287286899093,0.010736241789412312,0.10315118252822013,0.04296760424099991,0.03405513343272902,-0.030475899591662914,-0.02835949632250635,0.10078019325770349,-0.10952685407251855,0.02675763127734388,-0.0933851303721663,-0.006813944803225569,-0.05083773366526142,-0.05711370881804304,0.03397805608704094,-0.02514180428196749,-0.14217923691975964,0.10598087597257408,0.0784180832483728,-0.113048687844324,-0.011681281106838597,0.013126748215723022,0.012667610495449854,-0.10421269133551313,-0.009564116250723046,-0.030591159468055684,0.003479733878994666,-0.07784414136308244,-0.08836460108069379,-0.05676451172377724,-0.10488692856343841,0.0852256112311237,-0.08800516425172392,-0.10299282657897098,0.05698276779615131,-0.053945473277518974,-0.0038474108685477544,0.018328270940963304,0.02517511357690828,0.08354525524706548,0.09596887497796575,0.14874026537644228,-0.05497505575173169,-0.027760945073041242
A_04.jpg,A,-0.045858081175685086,0.011032907073466948,-0.043063236348525775,-0.018693390483134377,-0.20271964207963408,0.10491817772220782,0.11360792759176806,-0.03446563905089111,-0.07531938481413651,-0.08411791372381229,0.036569320240790466,-0.05081712731214578,0.12694827924910607,0.013481050986982383,0.0038052416635079595,-0.074952278337659,-0.0269810069659261,0.21654163103778962,-0.014022950828942683,0.12048417932704228,-0.13101446736704273,0.1117238330917986,-0.1939970341656771,0.11281168988611022,0.04560254234323978,0.050097830603988855,0.19191400266502476,-0.012569872296359193,-0.004444170111895917,-0.019840328458055237,-0.12355328571800939,-0.11198531207791357,0.079617872358657,-0.06554137747255732,0.04428335755860001,0.025004591005110526,-0.016396856636235257,7.915910990568951e-05,-0.07914930977080147,-0.08045171487189635,-0.024909511896768703,0.042601872199055,0.0931157691006517,-0.07316646219326921,-0.026078781578490338,-0.20198837843320663,-0.069310207375135,-0.107626121933846,0.050377651488537956,-0.08333115673810657,0.10473507514552159,0.04741607446631611,0.04496484344798582,-0.019906873538827176,0.05027955311430299,0.007333744943144229,0.0349302159930981,-0.05226831339942962,-0.12693039774614026,-0.11809630715623591,-0.029376320049605265,0.043029422924038864,-0.17857997129605085,0.15751163804375612,-0.07656596203506966,0.03618605842258626,0.003478480368392814,-0.08110965704603258,0.05244149827554889,-0.11487317089659614,0.04212492627331478,-0.04638454460446753,0.10953235248246146,0.09100788755434225,-0.012430955087903733,-0.05297897294382457,0.022945825752865367,0.06426977806802515,-0.0870738398507679,0.010596232433036125,0.07159060792889899,-0.05615241216134844,0.00976773293942924,-0.014776878850657947,-0.010407139250612887,-0.027025192390631,0.20745555530787546,-0.039736098502716304,0.008751215355065336,0.09292987200954861,-0.03578116945277669,-0.06539586938863534,-0.25096350498305764,0.06706292544163314,0.05123470750136426,-0.1854945210543638,0.11487745048399704,-0.06962279199163489,0.07649056077840896,-0.16637238411050712,-0.07623439271026872,-0.005739617258542137,-0.04867804681423207,0.006064742207393987,0.08955554418731448,-0.03288611661652278,-0.01653436699349396,-0.11409296753216973,0.13485704708622004,0.041442613067283134,0.05499561350891501,-0.11677467601655511,0.04791753235278287,-0.026434985402791433,-0.11591032376869899,-0.08012717412070261,-0.09408602622566412,-0.002629200234632129,0.003280112922814046,1.2776188933181762e-05,0.09489167411180538,0.15502940721212177,0.1358954837400263,-0.09759850284489396,0.04702281652420012,0.0057350136317794636,-0.016442089684642232,0.029215211337406715
A_05.jpg,A,-0.12878945188056884,-0.04193526848203831,-0.15961109789762645,-0.09639876402748417,-0.08394675712566901,0.03012257500939164,0.05356168098172182,-0.002751705596083976,-0.013891976503202183,-0.034910492841738645,-0.119522352764838,0.07232468781292398,-0.07753519941497487,0.15432329860418603,-0.1401361751213294,-0.06120775720511004,-0.07579369676199299,0.18088707143879726,0.0353943959513189,0.11247462913691267,0.047295722583303265,-0.08330062637126627,-4.0188798111437415e-05,0.10241019702424511,0.05685567264773538,-0.013642923008205642,0.09601123111611228,-0.14250766375524196,0.020697035352752725,-0.005190866870503507,-0.05277917040288807,-0.09323571758465173,-0.06755602465668982,0.03326238905384325,0.05082504326540912,0.030408866451088642,0.011901595697280354,-0.0013639586213403756,-0.060311622802734485,0.024845663909502422,0.034722240462096716,0.12031227432783134,-0.09387126568177998,-0.1305911611152177,0.2266202840626565,-0.1761986322186125,-0.11498385606279678,-0.18131271468075247,0.024015473319643117,-0.03166391740166857,0.14323449868528326,-0.10171104069162247,-0.018779040772602052,0.10133384797556817,0.05351609139848125,-0.14780237504333113,-0.0010436876426326157,-0.12310831894861471,-0.005470215611078385,0.028165384460736388,-0.0325879615786583,-0.08070125345327635,-0.06482586955375916,0.05817481530283466,-0.250654180807993,-0.07430206929688732,0.012453011711843051,-0.05584905837482955,0.04831493857522391,-0.05950703825262548,0.02922811260755293,0.07547230603137546,0.012725420547674707,-0.011155504429727008,0.01123472443624867,0.006349292503565603,0.07153427893061079,0.1899741656377035,-0.05246327397203822,0.06939476901283752,0.06644105556243442,-0.036952875991378975,0.04827981245006778,-0.09399782008639257,0.1846429134770799,-0.13574314873037743,0.24061735097590015,-0.052349941660145796,0.0014738930746276183,-0.03109317618451766,-0.08135855396905334,-0.05356239693525514,-0.06434023750458913,0.10170904103986302,-0.06865787918599012,-0.0664738773577374,-0.038025090899220224,-0.03421843161603102,-0.0030645585881159377,-0.015132352488004742,-0.041815771758311956,0.1513209849235419,0.03137409570394117,-0.0929208561049309,0.046578033419733426,-0.05443964580442358,-0.047241184217033244,-0.006546172464893436,0.11829032303697039,-0.004371421803190257,-0.10628065815584488,0.041713549962064375,-0.14125455166672554,-0.05060285718533238,-0.10744409629541421,-0.018550616965527157,-0.038253384504987345,0.11723605451223565,0.042571200695015424,-0.009222641553971584,0.059125370203496126,0.014271775970184655,0.10545011818028176,0.030063594860254943,-0.013307301267023623,0.006324440645677659,0.08879648828545182,-0.13457174098334973
A_06.jpg,A,-0.07331979369033027,0.0794667654427712,0.02209212798593759,-0.12351930097415276,-0.0466043593020258,0.1104079866613275,-0.053071358043607374,-0.02294644891452781,0.07325098998175253,-0.021355891323067422,-0.06411367996191931,0.07177045145214271,0.048702935358427596,-0.04176776589153832,-0.12361358066326351,0.00894447924999464,-0.13927146886688316,0.13068229753612012,-0.06366051316019543,0.038308415870742955,0.021711140056669454,0.029830391920603754,-0.07433208622369096,-0.04101467656358437,0.09633807842491146,0.008365198387269455,0.10130608350954041,0.06777728034782715,-0.06712701511313061,0.027585136730278344,0.0857459076468301,0.12149316785284808,0.09263973015272202,0.025512595770079444,0.0288996077357411,-0.008369317350149296,0.16968253007531664,-0.0395074748380533,-0.08588604540948606,-0.09420728991721156,-0.042696957944131905,-0.008913617710251984,0.05184456141602421,-0.2041738470872947,0.011772825631197139,-0.10898076828045185,-0.0976915592226933,-0.10292652072127748,0.0803251691413461,0.03651040382469035,0.1181546016793645,-0.0171034236260344,0.02268900856213322,0.07765278825153014,0.15694535222511397,-0.00280567425383899,-0.08874991025121465,-0.0529397441977048,-0.16782176965003986,-0.07360763922122326,0.05295440209359533,0.11191169102038287,0.053263101524615455,0.14737741674833835,0.07057415736244967,0.03471085426872024,0.1559084858399162,-0.03391550481922484,0.1071763110434637,0.0002708442119805664,-0.029385504011885142,-0.06907643466263712,0.15182622555078307,0.1641529752173275,0.07033741008797326,-0.16567995789185427,0.009800716848098329,0.06773204895690306,0.10614271739419326,0.07007058735876562,0.10111063451840915,0.11309899817524863,0.0027736157893211047,-0.07241544191867388,0.03799650166520291,0.1715908757821493,0.11869182627092889,0.027670629343895733,-0.03214677651844154,0.02868990407512532,-0.08547196198750649,-0.03025304656687471,-0.09889282043365928,0.0830177423259605,-0.18643096946551302,0.020175920098287486,-0.11113282251263426,0.024239566990354833,-0.0024850391738817697,-0.07655842220491146,-0.10072762862199525,0.1481430663289137,0.04042879268620263,-0.015891972191355956,0.028231951668392225,-0.017511444883107716,-0.01061570260997734,-0.16809334298900339,0.029402062516695752,0.09078835062055972,0.09546219085587605,-0.15464792175048062,-0.13407271694712902,-0.03901978051335655,-0.03541925535140568,-0.10918612605011785,0.018577048157994276,-0.054928283316896,0.007395401340560128,0.013836297894255523,0.14281340368265077,0.1281192971469153,0.10490242248171709,0.09448428171168781,0.19567845324318567,-0.013355807101637423,0.007662340419592427,0.04149896865553538
A_07.jpg,A,-0.057963533590959376,0.005852990354315586,-0.04656589262412197,-0.1589345567859981,-0.125393825976672,0.05769513442364073,-0.07932481568415296,0.06902637844119627,0.08047242316167626,0.031936326446570865,-0.056641621962544235,-0.02288688288573108,0.09229733207689862,-0.06880406488267428,-0.060344692596515745,-0.036323113007554024,-0.06109615685228657,0.16854435688310163,0.0297938950857327,-0.05216265270368149,-0.2085983081199762,0.02042192436803197,-0.032984424654187765,-0.020681917535401977,-0.08217630666751821,-0.009484831484621068,0.079481102692319,-0.007909810637676845,0.14978233913528016,-0.0005504979300857849,-0.11255333290215795,0.11131084269765193,-0.11748343151434784,-0.010210715744451024,0.018349190408153235,-0.03598410554404801,0.1736531581430272,-0.010054262557191735,0.08484277139680974,-0.0060277907080716385,-0.12827579299924963,-0.027178439284548325,0.09343714162422309,-0.1844044042158698,-0.09254563738439894,-0.012165671746108215,0.023642538568871666,-0.2355644989777363,-0.029454514977224285,0.08717780834037701,0.05656787217570966,0.003827146341801769,-0.024713921004179757,0.003972780792160139,0.05663289264166448,-0.042024539841905725,-0.07343982235940053,0.05916222514634156,0.011511342897160512,0.018770555680238853,0.014956171457226075,0.26749257520052017,0.055487506949541986,0.12998914688015759,-0.04573044108490251,0.02742596203871476,0.14518354977713946,-0.017051118444395538,-0.002503446009222259,-0.11119974731985217,0.003964709939004733,0.04371140977805963,-0.12662038770848982,0.004239045340753585,0.0732288465336278,-5.825159666121757e-05,-0.04558786774918959,0.14415862540222346,0.008015663557004489,0.07373090399237202,0.07949893189471324,0.0037428718824126794,-0.009674398181129319,0.0643336340594543,0.13302272801385187,0.23070781603908289,0.19952123098478308,-0.032997312908649934,0.03247924509643764,0.09949679697742699,0.09517763841344318,0.0035383933800070422,-0.2023522630893412,-0.043735643457798026,-0.10416804666396624,-0.098022106030179,-0.010969175124006018,-0.10043074504297203,-0.06627777841269329,-0.0637219998096479,0.006738099614757387,0.04380052544312308,-0.013634992361858922,0.02623481980999571,-0.012765787344374276,-0.06558571194468789,0.09685975548509754,-0.034687686858651146,0.05301429166064097,-0.09602689311960005,0.05272735996690493,-0.115253533135656,0.008082245214324706,-0.10135395339311926,-0.09188570701343511,0.0998270673414698,-0.1120903468630059,-0.08805907088693972,0.08799634593181385,-0.02371749964550227,-0.03628297283395305,-0.10564536053685125,0.14162612375055786,-0.04577498798143455,-0.03746860721652795,-0.0815946256864347,-0.0734239883713588,0.08644233388378891
A_08.jpg,A,-0.16212483218703808,-0.16860930558269463,-0.16373906029009844,-0.0796805819933772,-0.11980621555223146,-0.0003621731323985557,-0.09900671233822432,0.021249331411582157,-0.042083603814806775,0.015457120035102847,-0.014889216689228652,-0.029229630392172287,0.10000140459982668,-0.04718231911007758,-0.15215106567366693,0.0769653467945529,0.06264224456913355,0.2717936882907068,-0.052528293704884856,0.07180360896374312,-0.12631942294441628,0.05088837151349,-0.054474407247641854,-0.1170418476887388,0.136501646073572,-0.0620358395954912,-0.005411534300740668,0.005204243316495377,-0.06746254303298077,-0.07256878977453868,-0.013878704523577142,0.07907972189411012,0.053501628278201874,0.06349074897053346,0.10901236131458554,0.007633529362417936,0.004346510094926525,0.11715528056565953,-0.12268922814639646,-0.005580784901813255,0.06206917634337949,0.0226416437346668,0.23941353746388216,-0.07846539950035473,0.20946968596500143,-0.03415442916662054,0.06014865182815481,-0.19650485012131644,-0.0030994161774563,0.025956326035317157,0.06454652590023902,-0.14508351393920327,0.11403427329253082,-0.043390589060523156,0.04939854712304475,-0.01568530630677148,-0.07983142560951316,-0.06905397106759953,0.08116784040517852,-0.09579132145715542,-0.01408154417366092,-0.05507972190060505,0.055586362732752526,0.025249876336897046,-0.09979348240951723,-0.1446193075751904,0.06485615514806933,-0.0342639675239429,0.0983495087147682,-0.0257584156467107,-0.07098221079851096,-0.06312387438433122,0.04005569010084505,-0.02348552747187373,0.22517935941879383,-0.1314143234827537,0.04736307982883472,0.042659610819043604,0.04066349273305939,0.11922125214866978,0.0826796181532651,0.01748682197544878,-0.015826058551795842,-0.0042956532222808924,0.08119165457207014,-0.012769912161869859,0.08755822824067581,-0.02221980737460141,0.05318980599428339,0.0734504349220004,-0.02918134787890537,0.020264903315511375,-0.15707312408135424,0.069084413645341,-0.16971944960212595,-0.11717612537792972,-0.09260188113076287,-0.0524483480248947,0.13267146133251145,-0.06958826837403087,-0.025928114152282345,-0.000805601593063511,-0.06512931844479308,-0.11313465651383942,0.06908156703108254,-0.04409956454988071,0.020559738526577512,-0.14441119370147512,0.09379344065031332,0.04906421499383451,0.004450924305965474,0.0037877977732409694,-0.10322863453238197,0.03294284782721727,0.038645142831056654,0.031139877193382477,-0.13838411859489957,0.085233112189749,0.04502630057190246,0.0628020123099344,0.06715367726192398,-0.011176635792500436,0.04574093094965687,0.04449681396233504,-0.009419276092137876,0.06393477930358883,-0.04461045493302994,-0.04054006368375079
A_09.jpg,A,-0.19531699257851473,0.01225700781477224,-0.07353946954403616,-0.011893977034670208,-0.07629033911709586,-0.053105368983647115,-0.04765282826585421,-0.07852627127051678,0.0968172947860692,-0.00807305097683775,-0.05344271356951134,0.08611392095567882,0.01940364621520504,0.14316202603158437,-0.055176695479934174,0.0667440310055742,-0.05663080357786411,0.13996141658969677,0.0688175759097406,0.04206575158570617,0.06250361328687921,-0.05548227036911838,0.020003136442980168,0.026708115481056022,0.14823526578037957,-0.10532235823382849,0.055509170826644576,0.06333461986211789,-0.05546065135740564,-0.057384003873896805,0.04855896655906624,0.044295161551172475,0.12904955338800414,0.059075857274496914,0.011886453762235329,-0.12340966083583252,-0.009212278954137228,-0.005851725802790148,0.04069723022421935,0.08241096526820745,0.06896863061135368,0.11327770390153062,0.11942262874768945,-0.1815191131983885,0.0637333339463621,-0.21921929633113862,0.09004208829100994,-0.16039409500090882,-0.02098976355234794,-0.15081446340487067,0.07260199855555956,0.04930434983875428,0.11467784533104389,-0.05152961184382733,0.09361345399227185,0.04802810145580011,0.002713748039625048,-0.027216584046604535,-0.03762610533888639,-0.001857299697751667,-0.05889228207847867,-0.005832068756284612,0.04671549215574405,-0.02276315655151142,0.020560548946848306,-0.01718199180505854,0.10880358115186281,-0.060255954174265776,0.1306877977339006,-0.0761620382837777,-0.007528207072514884,-0.20661316546416839,0.09641584015802936,0.04822074196191031,0.13003711034808058,-0.06515769573657886,0.07323394962252197,0.06521312650928524,-0.012454649601280189,-0.0432595008043095,0.16385199310386186,-0.06555018070467238,-0.16936083661984927,-0.10607820659024605,0.06857520413264767,0.019157938091797187,0.20396050400320517,0.05531913015902379,0.024738792972234108,0.19065013683543572,-0.004546802154432402,0.04716248699431299,-0.15411406705784567,-0.059340234944998536,0.025135505340681864,-0.17196293175877952,0.024878499978237184,-0.1260859011823527,0.05073056180421824,-0.14279267818361757,-0.10535051736412507,0.06757452839029054,0.015731903358886672,-0.036337978411158545,0.08023556973874234,0.0004591058758516152,0.12572542455091051,0.029050392109765552,0.09086130749270048,-0.0011378147798677542,-0.08771059301476954,0.05550618277580153,0.04497934023828459,-0.01997891621139593,0.10342735246617778,0.012788525004120428,-0.1457185206795307,0.0886552701890104,0.10671861806478267,-0.02108940334325889,0.03764363960116331,0.11157186653559378,0.019895887566501073,-0.07354098916792695,0.06349119372031989,0.08772631403498474,-0.04509471191786934,0.10761872212584392
